"행정구역(동읍면)별","시점","항목","5세별",데이터
"영등포본동","2011","총인구수 (명)","계",25513
"영등포본동","2011","총인구수 (명)","0 - 4세",1263
"영등포본동","2011","총인구수 (명)","5 - 9세",1050
"영등포본동","2011","총인구수 (명)","10 - 14세",1118
"영등포본동","2011","총인구수 (명)","15 - 19세",1368
"영등포본동","2011","총인구수 (명)","20 - 24세",1408
"영등포본동","2011","총인구수 (명)","25 - 29세",2087
"영등포본동","2011","총인구수 (명)","30 - 34세",2568
"영등포본동","2011","총인구수 (명)","35 - 39세",2541
"영등포본동","2011","총인구수 (명)","40 - 44세",2232
"영등포본동","2011","총인구수 (명)","45 - 49세",1967
"영등포본동","2011","총인구수 (명)","50 - 54세",2226
"영등포본동","2011","총인구수 (명)","55 - 59세",1789
"영등포본동","2011","총인구수 (명)","60 - 64세",1307
"영등포본동","2011","총인구수 (명)","65 - 69세",1010
"영등포본동","2011","총인구수 (명)","70 - 74세",720
"영등포본동","2011","총인구수 (명)","75 - 79세",469
"영등포본동","2011","총인구수 (명)","80 - 84세",228
"영등포본동","2011","총인구수 (명)","85 - 89세",98
"영등포본동","2011","총인구수 (명)","90 - 94세",47
"영등포본동","2011","총인구수 (명)","95 - 99세",7
"영등포본동","2011","총인구수 (명)","100+",10
"영등포본동","2011","남자인구수 (명)","계",12993
"영등포본동","2011","남자인구수 (명)","0 - 4세",679
"영등포본동","2011","남자인구수 (명)","5 - 9세",538
"영등포본동","2011","남자인구수 (명)","10 - 14세",594
"영등포본동","2011","남자인구수 (명)","15 - 19세",717
"영등포본동","2011","남자인구수 (명)","20 - 24세",714
"영등포본동","2011","남자인구수 (명)","25 - 29세",1085
"영등포본동","2011","남자인구수 (명)","30 - 34세",1308
"영등포본동","2011","남자인구수 (명)","35 - 39세",1363
"영등포본동","2011","남자인구수 (명)","40 - 44세",1185
"영등포본동","2011","남자인구수 (명)","45 - 49세",1056
"영등포본동","2011","남자인구수 (명)","50 - 54세",1080
"영등포본동","2011","남자인구수 (명)","55 - 59세",891
"영등포본동","2011","남자인구수 (명)","60 - 64세",636
"영등포본동","2011","남자인구수 (명)","65 - 69세",496
"영등포본동","2011","남자인구수 (명)","70 - 74세",344
"영등포본동","2011","남자인구수 (명)","75 - 79세",187
"영등포본동","2011","남자인구수 (명)","80 - 84세",76
"영등포본동","2011","남자인구수 (명)","85 - 89세",25
"영등포본동","2011","남자인구수 (명)","90 - 94세",15
"영등포본동","2011","남자인구수 (명)","95 - 99세",1
"영등포본동","2011","남자인구수 (명)","100+",3
"영등포본동","2011","여자인구수 (명)","계",12520
"영등포본동","2011","여자인구수 (명)","0 - 4세",584
"영등포본동","2011","여자인구수 (명)","5 - 9세",512
"영등포본동","2011","여자인구수 (명)","10 - 14세",524
"영등포본동","2011","여자인구수 (명)","15 - 19세",651
"영등포본동","2011","여자인구수 (명)","20 - 24세",694
"영등포본동","2011","여자인구수 (명)","25 - 29세",1002
"영등포본동","2011","여자인구수 (명)","30 - 34세",1260
"영등포본동","2011","여자인구수 (명)","35 - 39세",1178
"영등포본동","2011","여자인구수 (명)","40 - 44세",1047
"영등포본동","2011","여자인구수 (명)","45 - 49세",911
"영등포본동","2011","여자인구수 (명)","50 - 54세",1146
"영등포본동","2011","여자인구수 (명)","55 - 59세",898
"영등포본동","2011","여자인구수 (명)","60 - 64세",671
"영등포본동","2011","여자인구수 (명)","65 - 69세",514
"영등포본동","2011","여자인구수 (명)","70 - 74세",376
"영등포본동","2011","여자인구수 (명)","75 - 79세",282
"영등포본동","2011","여자인구수 (명)","80 - 84세",152
"영등포본동","2011","여자인구수 (명)","85 - 89세",73
"영등포본동","2011","여자인구수 (명)","90 - 94세",32
"영등포본동","2011","여자인구수 (명)","95 - 99세",6
"영등포본동","2011","여자인구수 (명)","100+",7
"영등포본동","2014","총인구수 (명)","계",24050
"영등포본동","2014","총인구수 (명)","0 - 4세",1079
"영등포본동","2014","총인구수 (명)","5 - 9세",859
"영등포본동","2014","총인구수 (명)","10 - 14세",875
"영등포본동","2014","총인구수 (명)","15 - 19세",1162
"영등포본동","2014","총인구수 (명)","20 - 24세",1578
"영등포본동","2014","총인구수 (명)","25 - 29세",1736
"영등포본동","2014","총인구수 (명)","30 - 34세",2188
"영등포본동","2014","총인구수 (명)","35 - 39세",2041
"영등포본동","2014","총인구수 (명)","40 - 44세",2079
"영등포본동","2014","총인구수 (명)","45 - 49세",1948
"영등포본동","2014","총인구수 (명)","50 - 54세",2048
"영등포본동","2014","총인구수 (명)","55 - 59세",2026
"영등포본동","2014","총인구수 (명)","60 - 64세",1383
"영등포본동","2014","총인구수 (명)","65 - 69세",1146
"영등포본동","2014","총인구수 (명)","70 - 74세",843
"영등포본동","2014","총인구수 (명)","75 - 79세",548
"영등포본동","2014","총인구수 (명)","80 - 84세",299
"영등포본동","2014","총인구수 (명)","85 - 89세",127
"영등포본동","2014","총인구수 (명)","90 - 94세",55
"영등포본동","2014","총인구수 (명)","95 - 99세",18
"영등포본동","2014","총인구수 (명)","100+",12
"영등포본동","2014","남자인구수 (명)","계",12139
"영등포본동","2014","남자인구수 (명)","0 - 4세",538
"영등포본동","2014","남자인구수 (명)","5 - 9세",451
"영등포본동","2014","남자인구수 (명)","10 - 14세",467
"영등포본동","2014","남자인구수 (명)","15 - 19세",618
"영등포본동","2014","남자인구수 (명)","20 - 24세",816
"영등포본동","2014","남자인구수 (명)","25 - 29세",878
"영등포본동","2014","남자인구수 (명)","30 - 34세",1103
"영등포본동","2014","남자인구수 (명)","35 - 39세",1035
"영등포본동","2014","남자인구수 (명)","40 - 44세",1118
"영등포본동","2014","남자인구수 (명)","45 - 49세",992
"영등포본동","2014","남자인구수 (명)","50 - 54세",1038
"영등포본동","2014","남자인구수 (명)","55 - 59세",1037
"영등포본동","2014","남자인구수 (명)","60 - 64세",683
"영등포본동","2014","남자인구수 (명)","65 - 69세",562
"영등포본동","2014","남자인구수 (명)","70 - 74세",390
"영등포본동","2014","남자인구수 (명)","75 - 79세",243
"영등포본동","2014","남자인구수 (명)","80 - 84세",106
"영등포본동","2014","남자인구수 (명)","85 - 89세",39
"영등포본동","2014","남자인구수 (명)","90 - 94세",18
"영등포본동","2014","남자인구수 (명)","95 - 99세",4
"영등포본동","2014","남자인구수 (명)","100+",3
"영등포본동","2014","여자인구수 (명)","계",11911
"영등포본동","2014","여자인구수 (명)","0 - 4세",541
"영등포본동","2014","여자인구수 (명)","5 - 9세",408
"영등포본동","2014","여자인구수 (명)","10 - 14세",408
"영등포본동","2014","여자인구수 (명)","15 - 19세",544
"영등포본동","2014","여자인구수 (명)","20 - 24세",762
"영등포본동","2014","여자인구수 (명)","25 - 29세",858
"영등포본동","2014","여자인구수 (명)","30 - 34세",1085
"영등포본동","2014","여자인구수 (명)","35 - 39세",1006
"영등포본동","2014","여자인구수 (명)","40 - 44세",961
"영등포본동","2014","여자인구수 (명)","45 - 49세",956
"영등포본동","2014","여자인구수 (명)","50 - 54세",1010
"영등포본동","2014","여자인구수 (명)","55 - 59세",989
"영등포본동","2014","여자인구수 (명)","60 - 64세",700
"영등포본동","2014","여자인구수 (명)","65 - 69세",584
"영등포본동","2014","여자인구수 (명)","70 - 74세",453
"영등포본동","2014","여자인구수 (명)","75 - 79세",305
"영등포본동","2014","여자인구수 (명)","80 - 84세",193
"영등포본동","2014","여자인구수 (명)","85 - 89세",88
"영등포본동","2014","여자인구수 (명)","90 - 94세",37
"영등포본동","2014","여자인구수 (명)","95 - 99세",14
"영등포본동","2014","여자인구수 (명)","100+",9
"영등포본동","2017","총인구수 (명)","계",22766
"영등포본동","2017","총인구수 (명)","0 - 4세",914
"영등포본동","2017","총인구수 (명)","5 - 9세",853
"영등포본동","2017","총인구수 (명)","10 - 14세",648
"영등포본동","2017","총인구수 (명)","15 - 19세",961
"영등포본동","2017","총인구수 (명)","20 - 24세",1420
"영등포본동","2017","총인구수 (명)","25 - 29세",1652
"영등포본동","2017","총인구수 (명)","30 - 34세",1769
"영등포본동","2017","총인구수 (명)","35 - 39세",1930
"영등포본동","2017","총인구수 (명)","40 - 44세",1679
"영등포본동","2017","총인구수 (명)","45 - 49세",1946
"영등포본동","2017","총인구수 (명)","50 - 54세",1818
"영등포본동","2017","총인구수 (명)","55 - 59세",2031
"영등포본동","2017","총인구수 (명)","60 - 64세",1652
"영등포본동","2017","총인구수 (명)","65 - 69세",1234
"영등포본동","2017","총인구수 (명)","70 - 74세",911
"영등포본동","2017","총인구수 (명)","75 - 79세",694
"영등포본동","2017","총인구수 (명)","80 - 84세",382
"영등포본동","2017","총인구수 (명)","85 - 89세",176
"영등포본동","2017","총인구수 (명)","90 - 94세",58
"영등포본동","2017","총인구수 (명)","95 - 99세",28
"영등포본동","2017","총인구수 (명)","100+",10
"영등포본동","2017","남자인구수 (명)","계",11565
"영등포본동","2017","남자인구수 (명)","0 - 4세",475
"영등포본동","2017","남자인구수 (명)","5 - 9세",421
"영등포본동","2017","남자인구수 (명)","10 - 14세",335
"영등포본동","2017","남자인구수 (명)","15 - 19세",527
"영등포본동","2017","남자인구수 (명)","20 - 24세",735
"영등포본동","2017","남자인구수 (명)","25 - 29세",862
"영등포본동","2017","남자인구수 (명)","30 - 34세",914
"영등포본동","2017","남자인구수 (명)","35 - 39세",1010
"영등포본동","2017","남자인구수 (명)","40 - 44세",864
"영등포본동","2017","남자인구수 (명)","45 - 49세",1002
"영등포본동","2017","남자인구수 (명)","50 - 54세",946
"영등포본동","2017","남자인구수 (명)","55 - 59세",1044
"영등포본동","2017","남자인구수 (명)","60 - 64세",834
"영등포본동","2017","남자인구수 (명)","65 - 69세",606
"영등포본동","2017","남자인구수 (명)","70 - 74세",427
"영등포본동","2017","남자인구수 (명)","75 - 79세",326
"영등포본동","2017","남자인구수 (명)","80 - 84세",151
"영등포본동","2017","남자인구수 (명)","85 - 89세",60
"영등포본동","2017","남자인구수 (명)","90 - 94세",14
"영등포본동","2017","남자인구수 (명)","95 - 99세",11
"영등포본동","2017","남자인구수 (명)","100+",1
"영등포본동","2017","여자인구수 (명)","계",11201
"영등포본동","2017","여자인구수 (명)","0 - 4세",439
"영등포본동","2017","여자인구수 (명)","5 - 9세",432
"영등포본동","2017","여자인구수 (명)","10 - 14세",313
"영등포본동","2017","여자인구수 (명)","15 - 19세",434
"영등포본동","2017","여자인구수 (명)","20 - 24세",685
"영등포본동","2017","여자인구수 (명)","25 - 29세",790
"영등포본동","2017","여자인구수 (명)","30 - 34세",855
"영등포본동","2017","여자인구수 (명)","35 - 39세",920
"영등포본동","2017","여자인구수 (명)","40 - 44세",815
"영등포본동","2017","여자인구수 (명)","45 - 49세",944
"영등포본동","2017","여자인구수 (명)","50 - 54세",872
"영등포본동","2017","여자인구수 (명)","55 - 59세",987
"영등포본동","2017","여자인구수 (명)","60 - 64세",818
"영등포본동","2017","여자인구수 (명)","65 - 69세",628
"영등포본동","2017","여자인구수 (명)","70 - 74세",484
"영등포본동","2017","여자인구수 (명)","75 - 79세",368
"영등포본동","2017","여자인구수 (명)","80 - 84세",231
"영등포본동","2017","여자인구수 (명)","85 - 89세",116
"영등포본동","2017","여자인구수 (명)","90 - 94세",44
"영등포본동","2017","여자인구수 (명)","95 - 99세",17
"영등포본동","2017","여자인구수 (명)","100+",9
"영등포동","2011","총인구수 (명)","계",19054
"영등포동","2011","총인구수 (명)","0 - 4세",641
"영등포동","2011","총인구수 (명)","5 - 9세",520
"영등포동","2011","총인구수 (명)","10 - 14세",607
"영등포동","2011","총인구수 (명)","15 - 19세",719
"영등포동","2011","총인구수 (명)","20 - 24세",925
"영등포동","2011","총인구수 (명)","25 - 29세",1805
"영등포동","2011","총인구수 (명)","30 - 34세",1808
"영등포동","2011","총인구수 (명)","35 - 39세",1633
"영등포동","2011","총인구수 (명)","40 - 44세",1626
"영등포동","2011","총인구수 (명)","45 - 49세",1550
"영등포동","2011","총인구수 (명)","50 - 54세",1914
"영등포동","2011","총인구수 (명)","55 - 59세",1670
"영등포동","2011","총인구수 (명)","60 - 64세",1167
"영등포동","2011","총인구수 (명)","65 - 69세",979
"영등포동","2011","총인구수 (명)","70 - 74세",667
"영등포동","2011","총인구수 (명)","75 - 79세",416
"영등포동","2011","총인구수 (명)","80 - 84세",231
"영등포동","2011","총인구수 (명)","85 - 89세",106
"영등포동","2011","총인구수 (명)","90 - 94세",33
"영등포동","2011","총인구수 (명)","95 - 99세",17
"영등포동","2011","총인구수 (명)","100+",20
"영등포동","2011","남자인구수 (명)","계",10886
"영등포동","2011","남자인구수 (명)","0 - 4세",336
"영등포동","2011","남자인구수 (명)","5 - 9세",299
"영등포동","2011","남자인구수 (명)","10 - 14세",324
"영등포동","2011","남자인구수 (명)","15 - 19세",375
"영등포동","2011","남자인구수 (명)","20 - 24세",477
"영등포동","2011","남자인구수 (명)","25 - 29세",984
"영등포동","2011","남자인구수 (명)","30 - 34세",1042
"영등포동","2011","남자인구수 (명)","35 - 39세",995
"영등포동","2011","남자인구수 (명)","40 - 44세",1042
"영등포동","2011","남자인구수 (명)","45 - 49세",990
"영등포동","2011","남자인구수 (명)","50 - 54세",1170
"영등포동","2011","남자인구수 (명)","55 - 59세",995
"영등포동","2011","남자인구수 (명)","60 - 64세",646
"영등포동","2011","남자인구수 (명)","65 - 69세",552
"영등포동","2011","남자인구수 (명)","70 - 74세",335
"영등포동","2011","남자인구수 (명)","75 - 79세",178
"영등포동","2011","남자인구수 (명)","80 - 84세",83
"영등포동","2011","남자인구수 (명)","85 - 89세",41
"영등포동","2011","남자인구수 (명)","90 - 94세",10
"영등포동","2011","남자인구수 (명)","95 - 99세",6
"영등포동","2011","남자인구수 (명)","100+",6
"영등포동","2011","여자인구수 (명)","계",8168
"영등포동","2011","여자인구수 (명)","0 - 4세",305
"영등포동","2011","여자인구수 (명)","5 - 9세",221
"영등포동","2011","여자인구수 (명)","10 - 14세",283
"영등포동","2011","여자인구수 (명)","15 - 19세",344
"영등포동","2011","여자인구수 (명)","20 - 24세",448
"영등포동","2011","여자인구수 (명)","25 - 29세",821
"영등포동","2011","여자인구수 (명)","30 - 34세",766
"영등포동","2011","여자인구수 (명)","35 - 39세",638
"영등포동","2011","여자인구수 (명)","40 - 44세",584
"영등포동","2011","여자인구수 (명)","45 - 49세",560
"영등포동","2011","여자인구수 (명)","50 - 54세",744
"영등포동","2011","여자인구수 (명)","55 - 59세",675
"영등포동","2011","여자인구수 (명)","60 - 64세",521
"영등포동","2011","여자인구수 (명)","65 - 69세",427
"영등포동","2011","여자인구수 (명)","70 - 74세",332
"영등포동","2011","여자인구수 (명)","75 - 79세",238
"영등포동","2011","여자인구수 (명)","80 - 84세",148
"영등포동","2011","여자인구수 (명)","85 - 89세",65
"영등포동","2011","여자인구수 (명)","90 - 94세",23
"영등포동","2011","여자인구수 (명)","95 - 99세",11
"영등포동","2011","여자인구수 (명)","100+",14
"영등포동","2014","총인구수 (명)","계",19782
"영등포동","2014","총인구수 (명)","0 - 4세",546
"영등포동","2014","총인구수 (명)","5 - 9세",414
"영등포동","2014","총인구수 (명)","10 - 14세",425
"영등포동","2014","총인구수 (명)","15 - 19세",596
"영등포동","2014","총인구수 (명)","20 - 24세",1219
"영등포동","2014","총인구수 (명)","25 - 29세",2435
"영등포동","2014","총인구수 (명)","30 - 34세",2293
"영등포동","2014","총인구수 (명)","35 - 39세",1503
"영등포동","2014","총인구수 (명)","40 - 44세",1484
"영등포동","2014","총인구수 (명)","45 - 49세",1439
"영등포동","2014","총인구수 (명)","50 - 54세",1734
"영등포동","2014","총인구수 (명)","55 - 59세",1766
"영등포동","2014","총인구수 (명)","60 - 64세",1295
"영등포동","2014","총인구수 (명)","65 - 69세",993
"영등포동","2014","총인구수 (명)","70 - 74세",720
"영등포동","2014","총인구수 (명)","75 - 79세",477
"영등포동","2014","총인구수 (명)","80 - 84세",231
"영등포동","2014","총인구수 (명)","85 - 89세",128
"영등포동","2014","총인구수 (명)","90 - 94세",40
"영등포동","2014","총인구수 (명)","95 - 99세",20
"영등포동","2014","총인구수 (명)","100+",24
"영등포동","2014","남자인구수 (명)","계",11209
"영등포동","2014","남자인구수 (명)","0 - 4세",270
"영등포동","2014","남자인구수 (명)","5 - 9세",218
"영등포동","2014","남자인구수 (명)","10 - 14세",232
"영등포동","2014","남자인구수 (명)","15 - 19세",306
"영등포동","2014","남자인구수 (명)","20 - 24세",507
"영등포동","2014","남자인구수 (명)","25 - 29세",1269
"영등포동","2014","남자인구수 (명)","30 - 34세",1314
"영등포동","2014","남자인구수 (명)","35 - 39세",858
"영등포동","2014","남자인구수 (명)","40 - 44세",952
"영등포동","2014","남자인구수 (명)","45 - 49세",944
"영등포동","2014","남자인구수 (명)","50 - 54세",1121
"영등포동","2014","남자인구수 (명)","55 - 59세",1103
"영등포동","2014","남자인구수 (명)","60 - 64세",777
"영등포동","2014","남자인구수 (명)","65 - 69세",571
"영등포동","2014","남자인구수 (명)","70 - 74세",387
"영등포동","2014","남자인구수 (명)","75 - 79세",221
"영등포동","2014","남자인구수 (명)","80 - 84세",90
"영등포동","2014","남자인구수 (명)","85 - 89세",42
"영등포동","2014","남자인구수 (명)","90 - 94세",12
"영등포동","2014","남자인구수 (명)","95 - 99세",8
"영등포동","2014","남자인구수 (명)","100+",7
"영등포동","2014","여자인구수 (명)","계",8573
"영등포동","2014","여자인구수 (명)","0 - 4세",276
"영등포동","2014","여자인구수 (명)","5 - 9세",196
"영등포동","2014","여자인구수 (명)","10 - 14세",193
"영등포동","2014","여자인구수 (명)","15 - 19세",290
"영등포동","2014","여자인구수 (명)","20 - 24세",712
"영등포동","2014","여자인구수 (명)","25 - 29세",1166
"영등포동","2014","여자인구수 (명)","30 - 34세",979
"영등포동","2014","여자인구수 (명)","35 - 39세",645
"영등포동","2014","여자인구수 (명)","40 - 44세",532
"영등포동","2014","여자인구수 (명)","45 - 49세",495
"영등포동","2014","여자인구수 (명)","50 - 54세",613
"영등포동","2014","여자인구수 (명)","55 - 59세",663
"영등포동","2014","여자인구수 (명)","60 - 64세",518
"영등포동","2014","여자인구수 (명)","65 - 69세",422
"영등포동","2014","여자인구수 (명)","70 - 74세",333
"영등포동","2014","여자인구수 (명)","75 - 79세",256
"영등포동","2014","여자인구수 (명)","80 - 84세",141
"영등포동","2014","여자인구수 (명)","85 - 89세",86
"영등포동","2014","여자인구수 (명)","90 - 94세",28
"영등포동","2014","여자인구수 (명)","95 - 99세",12
"영등포동","2014","여자인구수 (명)","100+",17
"영등포동","2017","총인구수 (명)","계",23396
"영등포동","2017","총인구수 (명)","0 - 4세",710
"영등포동","2017","총인구수 (명)","5 - 9세",478
"영등포동","2017","총인구수 (명)","10 - 14세",404
"영등포동","2017","총인구수 (명)","15 - 19세",610
"영등포동","2017","총인구수 (명)","20 - 24세",1432
"영등포동","2017","총인구수 (명)","25 - 29세",3167
"영등포동","2017","총인구수 (명)","30 - 34세",2961
"영등포동","2017","총인구수 (명)","35 - 39세",2196
"영등포동","2017","총인구수 (명)","40 - 44세",1527
"영등포동","2017","총인구수 (명)","45 - 49세",1739
"영등포동","2017","총인구수 (명)","50 - 54세",1629
"영등포동","2017","총인구수 (명)","55 - 59세",1923
"영등포동","2017","총인구수 (명)","60 - 64세",1598
"영등포동","2017","총인구수 (명)","65 - 69세",1083
"영등포동","2017","총인구수 (명)","70 - 74세",806
"영등포동","2017","총인구수 (명)","75 - 79세",561
"영등포동","2017","총인구수 (명)","80 - 84세",332
"영등포동","2017","총인구수 (명)","85 - 89세",146
"영등포동","2017","총인구수 (명)","90 - 94세",58
"영등포동","2017","총인구수 (명)","95 - 99세",13
"영등포동","2017","총인구수 (명)","100+",23
"영등포동","2017","남자인구수 (명)","계",13040
"영등포동","2017","남자인구수 (명)","0 - 4세",351
"영등포동","2017","남자인구수 (명)","5 - 9세",229
"영등포동","2017","남자인구수 (명)","10 - 14세",220
"영등포동","2017","남자인구수 (명)","15 - 19세",345
"영등포동","2017","남자인구수 (명)","20 - 24세",589
"영등포동","2017","남자인구수 (명)","25 - 29세",1560
"영등포동","2017","남자인구수 (명)","30 - 34세",1650
"영등포동","2017","남자인구수 (명)","35 - 39세",1271
"영등포동","2017","남자인구수 (명)","40 - 44세",917
"영등포동","2017","남자인구수 (명)","45 - 49세",1116
"영등포동","2017","남자인구수 (명)","50 - 54세",1022
"영등포동","2017","남자인구수 (명)","55 - 59세",1236
"영등포동","2017","남자인구수 (명)","60 - 64세",966
"영등포동","2017","남자인구수 (명)","65 - 69세",634
"영등포동","2017","남자인구수 (명)","70 - 74세",422
"영등포동","2017","남자인구수 (명)","75 - 79세",297
"영등포동","2017","남자인구수 (명)","80 - 84세",131
"영등포동","2017","남자인구수 (명)","85 - 89세",49
"영등포동","2017","남자인구수 (명)","90 - 94세",24
"영등포동","2017","남자인구수 (명)","95 - 99세",7
"영등포동","2017","남자인구수 (명)","100+",4
"영등포동","2017","여자인구수 (명)","계",10356
"영등포동","2017","여자인구수 (명)","0 - 4세",359
"영등포동","2017","여자인구수 (명)","5 - 9세",249
"영등포동","2017","여자인구수 (명)","10 - 14세",184
"영등포동","2017","여자인구수 (명)","15 - 19세",265
"영등포동","2017","여자인구수 (명)","20 - 24세",843
"영등포동","2017","여자인구수 (명)","25 - 29세",1607
"영등포동","2017","여자인구수 (명)","30 - 34세",1311
"영등포동","2017","여자인구수 (명)","35 - 39세",925
"영등포동","2017","여자인구수 (명)","40 - 44세",610
"영등포동","2017","여자인구수 (명)","45 - 49세",623
"영등포동","2017","여자인구수 (명)","50 - 54세",607
"영등포동","2017","여자인구수 (명)","55 - 59세",687
"영등포동","2017","여자인구수 (명)","60 - 64세",632
"영등포동","2017","여자인구수 (명)","65 - 69세",449
"영등포동","2017","여자인구수 (명)","70 - 74세",384
"영등포동","2017","여자인구수 (명)","75 - 79세",264
"영등포동","2017","여자인구수 (명)","80 - 84세",201
"영등포동","2017","여자인구수 (명)","85 - 89세",97
"영등포동","2017","여자인구수 (명)","90 - 94세",34
"영등포동","2017","여자인구수 (명)","95 - 99세",6
"영등포동","2017","여자인구수 (명)","100+",19
"여의동","2011","총인구수 (명)","계",34072
"여의동","2011","총인구수 (명)","0 - 4세",1448
"여의동","2011","총인구수 (명)","5 - 9세",1524
"여의동","2011","총인구수 (명)","10 - 14세",1859
"여의동","2011","총인구수 (명)","15 - 19세",2056
"여의동","2011","총인구수 (명)","20 - 24세",2202
"여의동","2011","총인구수 (명)","25 - 29세",2401
"여의동","2011","총인구수 (명)","30 - 34세",2723
"여의동","2011","총인구수 (명)","35 - 39세",2728
"여의동","2011","총인구수 (명)","40 - 44세",3073
"여의동","2011","총인구수 (명)","45 - 49세",2683
"여의동","2011","총인구수 (명)","50 - 54세",2784
"여의동","2011","총인구수 (명)","55 - 59세",2399
"여의동","2011","총인구수 (명)","60 - 64세",1768
"여의동","2011","총인구수 (명)","65 - 69세",1486
"여의동","2011","총인구수 (명)","70 - 74세",1213
"여의동","2011","총인구수 (명)","75 - 79세",921
"여의동","2011","총인구수 (명)","80 - 84세",419
"여의동","2011","총인구수 (명)","85 - 89세",242
"여의동","2011","총인구수 (명)","90 - 94세",98
"여의동","2011","총인구수 (명)","95 - 99세",27
"여의동","2011","총인구수 (명)","100+",18
"여의동","2011","남자인구수 (명)","계",16289
"여의동","2011","남자인구수 (명)","0 - 4세",734
"여의동","2011","남자인구수 (명)","5 - 9세",804
"여의동","2011","남자인구수 (명)","10 - 14세",941
"여의동","2011","남자인구수 (명)","15 - 19세",1044
"여의동","2011","남자인구수 (명)","20 - 24세",1095
"여의동","2011","남자인구수 (명)","25 - 29세",1153
"여의동","2011","남자인구수 (명)","30 - 34세",1227
"여의동","2011","남자인구수 (명)","35 - 39세",1278
"여의동","2011","남자인구수 (명)","40 - 44세",1496
"여의동","2011","남자인구수 (명)","45 - 49세",1303
"여의동","2011","남자인구수 (명)","50 - 54세",1290
"여의동","2011","남자인구수 (명)","55 - 59세",1142
"여의동","2011","남자인구수 (명)","60 - 64세",830
"여의동","2011","남자인구수 (명)","65 - 69세",682
"여의동","2011","남자인구수 (명)","70 - 74세",549
"여의동","2011","남자인구수 (명)","75 - 79세",435
"여의동","2011","남자인구수 (명)","80 - 84세",164
"여의동","2011","남자인구수 (명)","85 - 89세",87
"여의동","2011","남자인구수 (명)","90 - 94세",22
"여의동","2011","남자인구수 (명)","95 - 99세",10
"여의동","2011","남자인구수 (명)","100+",3
"여의동","2011","여자인구수 (명)","계",17783
"여의동","2011","여자인구수 (명)","0 - 4세",714
"여의동","2011","여자인구수 (명)","5 - 9세",720
"여의동","2011","여자인구수 (명)","10 - 14세",918
"여의동","2011","여자인구수 (명)","15 - 19세",1012
"여의동","2011","여자인구수 (명)","20 - 24세",1107
"여의동","2011","여자인구수 (명)","25 - 29세",1248
"여의동","2011","여자인구수 (명)","30 - 34세",1496
"여의동","2011","여자인구수 (명)","35 - 39세",1450
"여의동","2011","여자인구수 (명)","40 - 44세",1577
"여의동","2011","여자인구수 (명)","45 - 49세",1380
"여의동","2011","여자인구수 (명)","50 - 54세",1494
"여의동","2011","여자인구수 (명)","55 - 59세",1257
"여의동","2011","여자인구수 (명)","60 - 64세",938
"여의동","2011","여자인구수 (명)","65 - 69세",804
"여의동","2011","여자인구수 (명)","70 - 74세",664
"여의동","2011","여자인구수 (명)","75 - 79세",486
"여의동","2011","여자인구수 (명)","80 - 84세",255
"여의동","2011","여자인구수 (명)","85 - 89세",155
"여의동","2011","여자인구수 (명)","90 - 94세",76
"여의동","2011","여자인구수 (명)","95 - 99세",17
"여의동","2011","여자인구수 (명)","100+",15
"여의동","2014","총인구수 (명)","계",33503
"여의동","2014","총인구수 (명)","0 - 4세",1586
"여의동","2014","총인구수 (명)","5 - 9세",1637
"여의동","2014","총인구수 (명)","10 - 14세",1550
"여의동","2014","총인구수 (명)","15 - 19세",1793
"여의동","2014","총인구수 (명)","20 - 24세",2015
"여의동","2014","총인구수 (명)","25 - 29세",2121
"여의동","2014","총인구수 (명)","30 - 34세",2684
"여의동","2014","총인구수 (명)","35 - 39세",2743
"여의동","2014","총인구수 (명)","40 - 44세",2973
"여의동","2014","총인구수 (명)","45 - 49세",2599
"여의동","2014","총인구수 (명)","50 - 54세",2564
"여의동","2014","총인구수 (명)","55 - 59세",2506
"여의동","2014","총인구수 (명)","60 - 64세",1812
"여의동","2014","총인구수 (명)","65 - 69세",1572
"여의동","2014","총인구수 (명)","70 - 74세",1298
"여의동","2014","총인구수 (명)","75 - 79세",1036
"여의동","2014","총인구수 (명)","80 - 84세",549
"여의동","2014","총인구수 (명)","85 - 89세",273
"여의동","2014","총인구수 (명)","90 - 94세",125
"여의동","2014","총인구수 (명)","95 - 99세",42
"여의동","2014","총인구수 (명)","100+",25
"여의동","2014","남자인구수 (명)","계",15930
"여의동","2014","남자인구수 (명)","0 - 4세",803
"여의동","2014","남자인구수 (명)","5 - 9세",846
"여의동","2014","남자인구수 (명)","10 - 14세",803
"여의동","2014","남자인구수 (명)","15 - 19세",879
"여의동","2014","남자인구수 (명)","20 - 24세",1005
"여의동","2014","남자인구수 (명)","25 - 29세",964
"여의동","2014","남자인구수 (명)","30 - 34세",1226
"여의동","2014","남자인구수 (명)","35 - 39세",1273
"여의동","2014","남자인구수 (명)","40 - 44세",1446
"여의동","2014","남자인구수 (명)","45 - 49세",1263
"여의동","2014","남자인구수 (명)","50 - 54세",1199
"여의동","2014","남자인구수 (명)","55 - 59세",1175
"여의동","2014","남자인구수 (명)","60 - 64세",872
"여의동","2014","남자인구수 (명)","65 - 69세",725
"여의동","2014","남자인구수 (명)","70 - 74세",585
"여의동","2014","남자인구수 (명)","75 - 79세",489
"여의동","2014","남자인구수 (명)","80 - 84세",223
